time_s,body_x_m,body_y_m,body_z_m,body_dx_m,body_dy_m,body_dz_m,body_vx_m_s,body_vy_m_s,body_vz_m_s,body_wx_rad_s,body_wy_rad_s,body_wz_rad_s,roll_rad,pitch_rad,yaw_rad,roll_deg,pitch_deg,yaw_deg,m1_cmd_rad,m1_cmd_deg,m1_q_rad,m1_q_deg,m1_vel_rad_s,j1_q_rad,j2_q_rad,j3_q_rad,j4_q_rad,j1_q_deg,j2_q_deg,j3_q_deg,j4_q_deg,j1_vel_rad_s,j2_vel_rad_s,j3_vel_rad_s,j4_vel_rad_s,j1_tau_raw_nm,j2_tau_raw_nm,j3_tau_raw_nm,j4_tau_raw_nm,j1_tau_applied_nm,j2_tau_applied_nm,j3_tau_applied_nm,j4_tau_applied_nm,j1_clipped,j2_clipped,j3_clipped,j4_clipped,tail_tip_relative_rad,tail_tip_relative_deg,safety_tripped
7.5295,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,-0.02573235936,-1.474355588,-0.02559047347,-1.466226125,-1.069918968,0.004651949974,0.004667024766,0.003945114041,0.002091065227,0.2665371,0.267400822,0.2260383842,0.1198092122,0.03978289851,-0.6990414244,0.114624478,0.3402644477,-0.1023826823,-0.1019755034,-0.08690713338,-0.04634369944,-0.1023826823,-0.1019755034,-0.08690713338,-0.04634369944,0,0,0,0,-0.01023531946,-0.5864406069,0
7.535,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,-0.03045854243,-1.745145931,-0.03043773708,-1.743953873,-0.888475237,0.002882057948,0.003334853049,0.002978511041,0.002903254065,0.1651297568,0.191073005,0.1706561119,0.1663442048,-0.3775682493,0.0455696969,0.03066980702,-0.5918096596,-0.06302770662,-0.07341233677,-0.06555791271,-0.06327977978,-0.06302770662,-0.07341233677,-0.06555791271,-0.06327977978,0,0,0,0,-0.01833906098,-1.050750794,0
7.5405,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,-0.03514835484,-2.013852389,-0.03509113498,-2.010573933,-0.841205315,0.002305510421,0.001516635361,0.001646916842,0.001208487659,0.1320960167,0.08689680526,0.09436138428,0.06924124244,0.1281713487,-0.5827713376,-0.5794401236,0.05020990377,-0.0508494006,-0.03278320661,-0.03565273041,-0.0266369384,-0.0508494006,-0.03278320661,-0.03565273041,-0.0266369384,0,0,0,0,-0.0284135847,-1.627978484,0
7.546,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,-0.03979619649,-2.2801541,-0.03974027107,-2.276949809,-0.8397407954,0.001600866471,0.0008460690794,-0.0006802793215,-0.001169768503,0.09172289234,0.04847618742,-0.03897713401,-0.06702279825,-0.2267711867,-0.1176030962,-0.1752552196,-0.5622098574,-0.03499229117,-0.01849591665,0.01514140029,0.02629711693,-0.03499229117,-0.01849591665,0.01514140029,0.02629711693,0,0,0,0,-0.03914338334,-2.242750661,0
7.5515,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,-0.04439651737,-2.543733071,-0.04433532832,-2.540227196,-0.8356299948,0.0005225433246,-0.001583918116,-0.001597607848,-0.001198099892,0.02993952711,-0.09075182317,-0.09153618703,-0.06864606725,-0.4368562108,-0.1564181033,-0.1796003462,0.07747077378,-0.01105909693,0.03500261667,0.03532697301,0.02628072685,-0.01105909693,0.03500261667,0.03532697301,0.02628072685,0,0,0,0,-0.04819241085,-2.761221747,0
7.557,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,-0.04894382423,-2.804274561,-0.04892589302,-2.803247179,-0.8243057208,-0.002860403676,-0.001658727106,-0.001489832265,-0.001289613198,-0.1638890583,-0.09503806255,-0.08536110097,-0.07388939343,-0.4844621586,-0.409215604,0.1467248219,0.2438327247,0.06341334303,0.03690121194,0.03262958501,0.02812765763,0.06341334303,0.03690121194,0.03262958501,0.02812765763,0,0,0,0,-0.05622446926,-3.221424794,0
7.5625,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,-0.0534326871,-3.061467459,-0.05343619479,-3.061668435,-0.8194518471,-0.005439930313,-0.003189086827,-0.001396981428,-0.0004982864778,-0.3116850478,-0.1827212157,-0.08004113989,-0.02854971217,-0.5525252249,0.1233002416,-0.127271149,-0.2137965897,0.1202309921,0.07003660996,0.03086086257,0.0111760991,0.1202309921,0.07003660996,0.03086086257,0.0111760991,0,0,0,0,-0.06396047984,-3.66466555,0
7.568,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,-0.05785774582,-3.315004648,-0.05795114828,-3.320356214,-0.8010667524,-0.006569081654,-0.004580234467,-0.002689856885,-0.001371261759,-0.3763806541,-0.2624281041,-0.154117447,-0.07856751142,0.02464118131,-0.5341495538,-0.3080567841,-0.1104078133,0.1444951552,0.1012993078,0.05948490825,0.03027816652,0.1444951552,0.1012993078,0.05948490825,0.03027816652,0,0,0,0,-0.07316158304,-4.191849931,0
7.5735,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,-0.06221371642,-3.564583379,-0.06224426702,-3.566333799,-0.8217070577,-0.007062935227,-0.005735471492,-0.004583431431,-0.003694035922,-0.4046763795,-0.32861831,-0.2626112767,-0.2116526677,-0.002139535486,-0.2514451527,-0.2449239252,-0.5295167323,0.1553867145,0.126431818,0.1010804154,0.08179830701,0.1553867145,0.126431818,0.1010804154,0.08179830701,0,0,0,0,-0.08332014109,-4.773892433,0
7.579,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,-0.06649539742,-3.809905629,-0.06649461321,-3.809860697,-0.7712796752,-0.007563536423,-0.007532338877,-0.006254666412,-0.004480421026,-0.4333587152,-0.4315712275,-0.3583659877,-0.2567092152,-0.2444703244,-0.1949310578,-0.2163228234,-0.07568549789,0.1666422716,0.1659063864,0.1378189839,0.09864494806,0.1666422716,0.1659063864,0.1378189839,0.09864494806,0,0,0,0,-0.09232557595,-5.289865843,0
7.5845,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,-0.07069767604,-4.050678459,-0.07090938726,-4.062808618,-0.8804380273,-0.009600761804,-0.008045784877,-0.006364214165,-0.004770755506,-0.5500831315,-0.4609895163,-0.3646426116,-0.2733441556,-0.2600303272,-0.2217979989,0.007500389002,0.1975121616,0.21147679,0.1772290653,0.1400052112,0.104759109,0.2,0.1772290653,0.1400052112,0.104759109,1,0,0,0,-0.09969090361,-5.711868033,0
7.59,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,-0.07481553434,-4.28661436,-0.07608634548,-4.359426475,-1.008890954,-0.01170345841,-0.007568536159,-0.005947951817,-0.004356180634,-0.6705587724,-0.433645179,-0.3407925359,-0.2495907651,-0.428781542,0.2960997482,0.1477563399,-0.0439143298,0.2579048665,0.1662116957,0.1307071836,0.09587988827,0.2,0.1662116957,0.1307071836,0.09587988827,1,0,0,0,-0.1056624725,-6.054013727,0
7.5955,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,-0.07884405516,-4.5174316,-0.08273740811,-4.740504292,-1.359708618,-0.0116838322,-0.007578915121,-0.005244519245,-0.003387833162,-0.6694342737,-0.4342398497,-0.3004888183,-0.1941085419,0.2589167949,-0.04557472877,0.08845907665,0.1995614911,0.2567853917,0.1667817074,0.1152909643,0.07433276807,0.2,0.1667817074,0.1152909643,0.07433276807,1,0,0,0,-0.1106325078,-6.338775776,0
7.601,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,-0.08277842804,-4.742854561,-0.09113008871,-5.22136947,-1.710786612,-0.009184287124,-0.006797920468,-0.004964764468,-0.00354842427,-0.52622089,-0.3894921523,-0.2844600503,-0.2033097346,0.8427695827,-0.009838159326,0.000711376018,-0.01288183971,0.2012115471,0.1495640885,0.1092241069,0.07807821577,0.2,0.1495640885,0.1092241069,0.07807821577,1,0,0,0,-0.115625485,-6.624852297,0
7.6065,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,-0.08661395492,-4.962614064,-0.09958547633,-5.705827495,-1.246379117,-0.006993645098,-0.005056259598,-0.004582284273,-0.004044155444,-0.4007063475,-0.2897023351,-0.2625455494,-0.2317130387,-0.201492448,0.5288826159,0.2062987424,-0.01804485921,0.1540616846,0.1107088285,0.1006039553,0.08898946463,0.1540616846,0.1107088285,0.1006039553,0.08898946463,0,0,0,0,-0.1202618207,-6.890494765,0
7.612,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,-0.09034605579,-5.176447692,-0.1058445644,-6.064446823,-0.9887282863,-0.007389013808,-0.005542711487,-0.003035763993,-0.001302122304,-0.4233593059,-0.3175739753,-0.1739364644,-0.07460611244,-0.3706785848,0.1176645833,0.4030321644,0.260438575,0.1629289824,0.1218219881,0.06638377569,0.02838625212,0.1629289824,0.1218219881,0.06638377569,0.02838625212,0,0,0,0,-0.123114176,-7.053922681,0
7.6175,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,-0.09397027414,-5.384100108,-0.1122630941,-6.432201487,-1.363604952,-0.006977013804,-0.004604930754,-0.0024432839,-0.001092848881,-0.3997534446,-0.2638430972,-0.1399898556,-0.0626156285,0.6637430343,-0.04695171329,-0.1919466045,0.0411452713,0.1528305607,0.1013554283,0.0539441924,0.0240015301,0.1528305607,0.1013554283,0.0539441924,0.0240015301,0,0,0,0,-0.1273811714,-7.298403513,0
7.623,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,-0.09748228228,-5.585323352,-0.1182600635,-6.775802526,-0.8695729621,-0.005899670753,-0.00339804344,-0.002848555344,-0.00256079184,-0.3380262347,-0.1946935477,-0.1632101989,-0.1467225646,0.03442535048,-0.05560113502,-0.01441163841,-0.03871985934,0.1297583312,0.07481255681,0.0626826292,0.05637614034,0.1297583312,0.07481255681,0.0626826292,0.05637614034,0,0,0,0,-0.1329671249,-7.618455072,0
7.6285,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,-0.1008778865,-5.779877143,-0.121532824,-6.963317889,-0.392496503,-0.007239627461,-0.00476197418,-0.002723341248,-0.001477958024,-0.4148000988,-0.2728410227,-0.1560359597,-0.08468075705,-0.6188384251,0.006623331137,0.07262771937,-0.01261135648,0.1598906426,0.1047568086,0.05984087973,0.03252768788,0.1598906426,0.1047568086,0.05984087973,0.03252768788,0,0,0,0,-0.1377357249,-7.891675727,0
7.634,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,-0.1041530321,-5.967529163,-0.1248334272,-7.152428523,-0.7212019696,-0.007478949941,-0.005807319175,-0.003557576649,-0.001917086394,-0.4285122668,-0.332734879,-0.2038341273,-0.1098409593,0.2242507175,-0.116474128,-0.2835183341,-0.3052673155,0.164312648,0.127877496,0.0785502046,0.04248116798,0.164312648,0.127877496,0.0785502046,0.04248116798,0,0,0,0,-0.1435943594,-8.227350756,0
7.6395,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,-0.1073038082,-6.148055338,-0.1283220345,-7.352310996,-0.5683392748,-0.007120259553,-0.005815382109,-0.004974558303,-0.003977180836,-0.4079608214,-0.3331968511,-0.2850211957,-0.2278756762,0.1060607451,-0.319147112,-0.2355068906,-0.02800249718,0.1565396494,0.1282575535,0.1096757896,0.08752598088,0.1565396494,0.1282575535,0.1096757896,0.08752598088,0,0,0,0,-0.1502094153,-8.60636554,0
7.645,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,-0.1103264525,-6.321240099,-0.1303836984,-7.470435634,-0.3391782415,-0.00887670023,-0.007007549873,-0.005182848133,-0.00373412105,-0.5085974592,-0.4015030324,-0.2969553239,-0.2139493764,-0.4592971833,-0.1251737483,0.04668554986,0.04878539444,0.1957467022,0.1542912709,0.1139759734,0.08210187771,0.1957467022,0.1542912709,0.1139759734,0.08210187771,0,0,0,0,-0.1551849176,-8.891440825,0
7.6505,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,-0.1132173557,-6.486876647,-0.1335761044,-7.653347026,-0.7365742336,-0.00930479591,-0.007599954752,-0.005479673255,-0.003702065463,-0.5331255349,-0.4354453318,-0.3139621506,-0.2121127265,0.0522727046,0.1374889996,-0.09362194537,-0.2111507496,0.2046532373,0.1670615155,0.1206464336,0.08165659094,0.2,0.1670615155,0.1206464336,0.08165659094,1,0,0,0,-0.1596625938,-9.147992769,0
7.656,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,-0.1159730656,-6.644767194,-0.1383911756,-7.929230283,-0.8645553224,-0.007855555109,-0.007173979858,-0.005936328961,-0.004457161406,-0.4500901535,-0.4110387682,-0.3401265953,-0.2553765372,0.1832208858,0.07407369906,0.03395942479,-0.0601446993,0.1726389915,0.1577534832,0.1305652777,0.09811769564,0.1726389915,0.1577534832,0.1305652777,0.09811769564,0,0,0,0,-0.1638142009,-9.385862337,0
7.6615,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,-0.1185902916,-6.794723202,-0.1425166513,-8.16560263,-0.7449602518,-0.008305566518,-0.006761905772,-0.005061297682,-0.003573121201,-0.475873908,-0.3874286622,-0.289990996,-0.2047247645,-0.06238889393,-0.06771442557,0.1866787882,0.4032283807,0.1827848523,0.1488296414,0.1111618702,0.07820543805,0.1827848523,0.1488296414,0.1111618702,0.07820543805,0,0,0,0,-0.1662185425,-9.523620961,0
7.667,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,-0.1210659087,-6.936565609,-0.1470598349,-8.425907876,-0.9444926053,-0.008358174111,-0.006050330578,-0.003978799766,-0.002585409204,-0.478888101,-0.3466584068,-0.2279684341,-0.1481330357,0.1654106281,0.2511532222,0.1406243941,-0.00979703053,0.1837144198,0.1328561195,0.08739297046,0.05688879951,0.1837144198,0.1328561195,0.08739297046,0.05688879951,0,0,0,0,-0.1680325486,-9.627555853,0
7.6725,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,-0.1233969605,-7.070125041,-0.15248939,-8.736998466,-0.8799676769,-0.006603412149,-0.004900370464,-0.00366691565,-0.002629302367,-0.3783476465,-0.2807705457,-0.2100987906,-0.1506479287,0.1554320973,0.2667684115,0.08733603516,-0.03415903532,0.1451196352,0.1075413818,0.08058480826,0.05787881111,0.1451196352,0.1075413818,0.08058480826,0.05787881111,0,0,0,0,-0.1702893906,-9.756863378,0
7.678,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,-0.1255806636,-7.195242012,-0.1563068699,-8.955723952,-0.5654686216,-0.006618012595,-0.004542090946,-0.002859577571,-0.001741076523,-0.3791841905,-0.2602426414,-0.163841726,-0.09975633655,-0.08587602339,-0.07721569444,0.1621433761,0.2774129,0.1456821531,0.1000032165,0.06274856319,0.0380262706,0.1456821531,0.1000032165,0.06274856319,0.0380262706,0,0,0,0,-0.1720676275,-9.858748846,0
7.6835,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,-0.1276144104,-7.311767122,-0.1591661815,-9.119550441,-0.5604130006,-0.007091644075,-0.004392659341,-0.002401729215,-0.001276700259,-0.4063212753,-0.2516808411,-0.1376089475,-0.07314953652,0.1086243473,0.008200385852,-0.0438530859,-0.0338776689,0.1559075453,0.09663030511,0.05288189581,0.02812128336,0.1559075453,0.09663030511,0.05288189581,0.02812128336,0,0,0,0,-0.1743289144,-9.988311041,0
7.689,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,-0.1294957725,-7.419561227,-0.1619801019,-9.280776204,-0.3922115897,-0.006305402068,-0.00425853214,-0.003028447387,-0.002174155923,-0.3612729266,-0.2439959186,-0.1735172537,-0.1245699584,0.02102083726,0.03661716772,-0.1139759616,-0.2096745068,0.1386978247,0.09365108992,0.06673981847,0.04804110482,0.1386978247,0.09365108992,0.06673981847,0.04804110482,0,0,0,0,-0.1777466394,-10.18413226,0
7.6945,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,-0.1312225032,-7.518495609,-0.1632109,-9.351295742,-0.09085060148,-0.006883349287,-0.005103436081,-0.003502512286,-0.002295969959,-0.394386863,-0.2924053484,-0.2006791717,-0.1315493885,-0.2582958746,-0.1995627114,-0.04789467169,0.03576608442,0.1516919802,0.1124751565,0.07710316496,0.05047557302,0.1516919802,0.1124751565,0.07710316496,0.05047557302,0,0,0,0,-0.1809961676,-10.37031651,0
7.7,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,-0.1327925407,-7.60845213,-0.1637946078,-9.384739732,-0.1903263897,-0.007923371547,-0.006009122205,-0.004008210254,-0.002552434533,-0.4539757491,-0.3442973409,-0.229653531,-0.1462437262,0.001613178089,-0.1659836103,-0.1702271724,-0.1118517806,0.1743125609,0.1323666721,0.08835085277,0.0562654115,0.1743125609,0.1323666721,0.08835085277,0.0562654115,0,0,0,0,-0.1842877463,-10.55891008,0
7.7055,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,-0.1342040101,-7.689323374,-0.1650849,-9.458668031,-0.239033359,-0.007718884686,-0.006302013746,-0.00498780849,-0.003747216208,-0.4422595151,-0.3610787901,-0.2857803755,-0.2146996736,0.03182175714,-0.04687347291,-0.1524338306,-0.1849263133,0.1697836413,0.1386911759,0.1098842206,0.08262368289,0.1697836413,0.1386911759,0.1098842206,0.08262368289,0,0,0,0,-0.1878408231,-10.76248639,0
7.711,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,-0.1354552262,-7.761012772,-0.1661187465,-9.517903071,-0.1478330554,-0.008141206791,-0.006882866592,-0.005301968747,-0.003825982299,-0.4664567893,-0.3943592067,-0.3037804323,-0.2192126383,-0.2080095998,-0.07022643654,0.03297167514,0.05730142267,0.179314559,0.1514932915,0.1166103408,0.08411430917,0.179314559,0.1514932915,0.1166103408,0.08411430917,0,0,0,0,-0.1902707709,-10.90171214,0
7.7165,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,-0.1365446947,-7.823434719,-0.1675083002,-9.597518633,-0.3725020442,-0.008600381896,-0.007113212364,-0.005096523291,-0.003422061189,-0.4927655848,-0.4075570473,-0.2920092748,-0.1960696633,0.06229930806,0.02648681208,0.01854535293,0.02280969917,0.1891461024,0.1564641852,0.112104967,0.07526253645,0.1891461024,0.1564641852,0.112104967,0.07526253645,0,0,0,0,-0.1917404789,-10.9859202,0
7.722,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,-0.1374711147,-7.876514676,-0.1700583116,-9.743623526,-0.5017365954,-0.007823405083,-0.006391726975,-0.004965671744,-0.003653810726,-0.4482480927,-0.3662189794,-0.2845120334,-0.2093479337,0.1889619744,0.1177286875,0.04297456437,0.01145677295,0.1719259499,0.1405002648,0.1092018038,0.0803723792,0.1719259499,0.1405002648,0.1092018038,0.0803723792,0,0,0,0,-0.1928929261,-11.05195056,0
7.7275,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,-0.13823338,-7.920189262,-0.172427657,-9.879377017,-0.3708389261,-0.007537589298,-0.005818389859,-0.004269261276,-0.003019424944,-0.4318720545,-0.3333691825,-0.2446106527,-0.1730003059,-0.05554335601,0.09988969651,0.1855230523,0.1819093779,0.1658825079,0.1279046872,0.09373822501,0.0662454394,0.1658825079,0.1279046872,0.09373822501,0.0662454394,0,0,0,0,-0.1930723224,-11.06222921,0
7.733,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,-0.1388305804,-7.954406323,-0.1745665916,-10.00192894,-0.4146345728,-0.007440738551,-0.005345184652,-0.003394148945,-0.002065074378,-0.4263229154,-0.3062565213,-0.1944704096,-0.1183200463,0.08297123234,0.1413994449,0.1187893191,0.07854186377,0.1636132769,0.1174526629,0.07455248747,0.04535309446,0.1636132769,0.1174526629,0.07455248747,0.04535309446,0,0,0,0,-0.1928117381,-11.04729884,0
7.7385,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,-0.1392620027,-7.979125002,-0.1768438232,-10.1324047,-0.3702538392,-0.006564003717,-0.00453290624,-0.003066305777,-0.002051687183,-0.3760897097,-0.2597163965,-0.1756863797,-0.1175530165,0.1763449188,0.09961377834,0.02882211791,0.002656537202,0.1442317369,0.0996243235,0.06742990497,0.04513446149,0.1442317369,0.0996243235,0.06742990497,0.04513446149,0,0,0,0,-0.1930587261,-11.0614502,0
7.744,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,-0.1395271318,-7.994315781,-0.1780261595,-10.20014758,-0.09631011867,-0.006462913682,-0.004274106427,-0.002781302392,-0.001822778234,-0.3702976773,-0.2448882595,-0.1593568886,-0.1044374998,-0.07726070159,-0.02712209066,0.05878713565,0.09234384932,0.1422613617,0.09405746349,0.06112986549,0.04000877731,0.1422613617,0.09405746349,0.06112986549,0.04000877731,0,0,0,0,-0.1933672603,-11.07912791,0
7.7495,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,-0.1396256511,-7.999960522,-0.178196041,-10.20988107,-0.003419878936,-0.006872424595,-0.004570512576,-0.002718682085,-0.001572847324,-0.3937609243,-0.2618710808,-0.1557690093,-0.09011751347,-0.04590853838,-0.0256642421,-0.04343994432,-0.05566456668,0.1512392496,0.1005769409,0.05985444582,0.03465830569,0.1512392496,0.1005769409,0.05985444582,0.03465830569,0,0,0,0,-0.1939305076,-11.1113996,0
7.755,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,-0.139557443,-7.996052483,-0.1781330598,-10.20627252,0.05560345204,-0.006691347748,-0.004819209126,-0.003332308762,-0.002248876765,-0.3833859852,-0.2761203435,-0.1909272281,-0.1288511473,0.03277264778,-0.06447530923,-0.1370650462,-0.1462089379,0.1471768778,0.1060870761,0.07344785782,0.04962149777,0.1471768778,0.1060870761,0.07344785782,0.04962149777,0,0,0,0,-0.1952248022,-11.18555722,0
7.7605,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,-0.1393225888,-7.982596332,-0.1772641175,-10.15648579,0.225467465,-0.007112109534,-0.005411975339,-0.00392064747,-0.002744347738,-0.4074938598,-0.3100833458,-0.224636553,-0.1572395429,-0.1383018906,-0.1650651438,-0.08170362486,-0.01891280402,0.1566047116,0.1192285226,0.08633594796,0.06039456304,0.1566047116,0.1192285226,0.08633594796,0.06039456304,0,0,0,0,-0.1964531976,-11.25593909,0
7.766,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,-0.1389213691,-7.959608136,-0.17602491,-10.08548443,0.1846540842,-0.007870504167,-0.006151100619,-0.004334357906,-0.002925388118,-0.4509466714,-0.3524321048,-0.2483404149,-0.1676123926,-0.08193891883,-0.08830316491,-0.08760019654,-0.07498289044,0.1732330306,0.1354125168,0.09544347412,0.06443352148,0.1732330306,0.1354125168,0.09544347412,0.06443352148,0,0,0,0,-0.1973062608,-11.30481601,0
7.7715,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,-0.138354263,-7.927115346,-0.1754145851,-10.05051539,0.07695603868,-0.007781501012,-0.006409066277,-0.004869466112,-0.003493500861,-0.4458471662,-0.3672124483,-0.2789998567,-0.2001628551,0.03714632073,-0.005729834324,-0.07797538532,-0.1072604315,0.1711558759,0.1410051879,0.1072062299,0.07696427937,0.1711558759,0.1410051879,0.1072062299,0.07696427937,0,0,0,0,-0.1979681193,-11.34273772,0
7.777,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,-0.1376219475,-7.885156761,-0.1749681173,-10.02493467,0.08566356287,-0.00782055708,-0.00648420447,-0.00495464661,-0.00356800706,-0.4480849141,-0.3715175496,-0.2838803397,-0.2044317458,-0.04577144846,-0.02446838496,0.03901306163,0.07136413687,0.1720980272,0.1426769667,0.1089632124,0.07842479119,0.1720980272,0.1426769667,0.1089632124,0.07842479119,0,0,0,0,-0.1977955325,-11.33284922,0
