time_s,motor_cmd_rad_s,motor_angle_rad,motor_angle_deg,motor_velocity_rad_s,motor_effort_nm,motor_saturated,left_length_m,right_length_m,left_free_length_m,right_free_length_m,left_extension_m,right_extension_m,left_strain,right_strain,left_length_rate_m_s,right_length_rate_m_s,left_tension_n,right_tension_n,left_overstretch,right_overstretch,j0_q_rad,j0_q_deg,j0_qdot_rad_s,j0_passive_tau_nm,j1_q_rad,j1_q_deg,j1_qdot_rad_s,j1_passive_tau_nm,j2_q_rad,j2_q_deg,j2_qdot_rad_s,j2_passive_tau_nm,j3_q_rad,j3_q_deg,j3_qdot_rad_s,j3_passive_tau_nm,j4_q_rad,j4_q_deg,j4_qdot_rad_s,j4_passive_tau_nm,safety_tripped
6.1985,0,0.2428290205,13.91307802,986.6666667,-0.05,1,0.2719061685,0.2894032787,0.2808969141,0.2808969141,-0.008990745558,0.008506364658,-0.03200727779,0.03028286973,-33.48125449,33.49086492,0,0,0,1,-1.482047737,-84.91508034,0,-7.177515402e-05,-1.739375305,-99.65886396,-860.6815315,0.001402015343,0.2439458228,13.97706607,1000,0.0002064896545,-0.1670824592,-9.57311974,-1000,-0.01312278234,0.3409260435,19.53362342,1000,0.01509223099,1
6.201,0,0.2428290205,13.91307802,986.6666667,-0.05,1,0.2719061685,0.2894032787,0.2808969141,0.2808969141,-0.008990745558,0.008506364658,-0.03200727779,0.03028286973,-33.48125449,33.49086492,0,0,0,1,-1.482047737,-84.91508034,0,-7.177515402e-05,-1.309034861,-75.00217276,860.6808881,0.001402015343,-0.2560541772,-14.67082368,-1000,0.0002064896545,0.3329175408,19.07477002,1000,-0.01312278234,-0.1590739565,-9.114266338,-1000,0.01509223099,1
6.2035,0,0.2428290205,13.91307802,986.6666667,-0.05,1,0.2719061685,0.2894032787,0.2808969141,0.2808969141,-0.008990745558,0.008506364658,-0.03200727779,0.03028286973,-33.48125449,33.49086492,0,0,0,1,-1.482047737,-84.91508034,0,-7.177515402e-05,-1.739375495,-99.65887485,-860.6812552,0.001402015343,0.2439458228,13.97706607,1000,0.0002064896545,-0.1670824592,-9.57311974,-1000,-0.01312278234,0.3409260435,19.53362342,1000,0.01509223099,1
6.206,0,0.2428290205,13.91307802,986.6666667,-0.05,1,0.2719061685,0.2894032787,0.2808969141,0.2808969141,-0.008990745558,0.008506364658,-0.03200727779,0.03028286973,-33.48125449,33.49086492,0,0,0,1,-1.482047737,-84.91508034,0,-7.177515402e-05,-1.309034867,-75.00217314,860.6812552,0.001402015343,-0.2560541772,-14.67082368,-1000,0.0002064896545,0.3329175408,19.07477002,1000,-0.01312278234,-0.1590739565,-9.114266338,-1000,0.01509223099,1
6.2085,0,0.2428290205,13.91307802,986.6666667,-0.05,1,0.2719061685,0.2894032787,0.2808969141,0.2808969141,-0.008990745558,0.008506364658,-0.03200727779,0.03028286973,-33.48125449,33.49086492,0,0,0,1,-1.482047737,-84.91508034,0,-7.177515402e-05,-1.739375495,-99.65887485,-860.6812552,0.001402015343,0.2439458228,13.97706607,1000,0.0002064896545,-0.1670824592,-9.57311974,-1000,-0.01312278234,0.3409260435,19.53362342,1000,0.01509223099,1
6.211,0,0.2428290205,13.91307802,986.6666667,-0.05,1,0.2719061685,0.2894032787,0.2808969141,0.2808969141,-0.008990745558,0.008506364658,-0.03200727779,0.03028286973,-33.48125449,33.49086492,0,0,0,1,-1.482047737,-84.91508034,0,-7.177515402e-05,-1.309034867,-75.00217314,860.6812552,0.001402015343,-0.2560541772,-14.67082368,-1000,0.0002064896545,0.3329175408,19.07477002,1000,-0.01312278234,-0.1590739565,-9.114266338,-1000,0.01509223099,1
6.2135,0,0.2428290205,13.91307802,986.6666667,-0.05,1,0.2719061685,0.2894032787,0.2808969141,0.2808969141,-0.008990745558,0.008506364658,-0.03200727779,0.03028286973,-33.48125449,33.49086492,0,0,0,1,-1.482047737,-84.91508034,0,-7.177515402e-05,-1.739375495,-99.65887485,-860.6812552,0.001402015343,0.2439458228,13.97706607,1000,0.0002064896545,-0.1670824592,-9.57311974,-1000,-0.01312278234,0.3409260435,19.53362342,1000,0.01509223099,1
6.216,0,0.2428290205,13.91307802,986.6666667,-0.05,1,0.2719061685,0.2894032787,0.2808969141,0.2808969141,-0.008990745558,0.008506364658,-0.03200727779,0.03028286973,-33.48125449,33.49086492,0,0,0,1,-1.482047737,-84.91508034,0,-7.177515402e-05,-1.309034867,-75.00217314,860.6812552,0.001402015343,-0.2560541772,-14.67082368,-1000,0.0002064896545,0.3329175408,19.07477002,1000,-0.01312278234,-0.1590739565,-9.114266338,-1000,0.01509223099,1
6.2185,0,0.2428290205,13.91307802,986.6666667,-0.05,1,0.2719061685,0.2894032787,0.2808969141,0.2808969141,-0.008990745558,0.008506364658,-0.03200727779,0.03028286973,-33.48125449,33.49086492,0,0,0,1,-1.482047737,-84.91508034,0,-7.177515402e-05,-1.739375495,-99.65887485,-860.6812552,0.001402015343,0.2439458228,13.97706607,1000,0.0002064896545,-0.1670824592,-9.57311974,-1000,-0.01312278234,0.3409260435,19.53362342,1000,0.01509223099,1
6.221,0,0.2428290205,13.91307802,986.6666667,-0.05,1,0.2719061685,0.2894032787,0.2808969141,0.2808969141,-0.008990745558,0.008506364658,-0.03200727779,0.03028286973,-33.48125449,33.49086492,0,0,0,1,-1.482047737,-84.91508034,0,-7.177515402e-05,-1.309034618,-75.00215887,860.6817532,0.001402015343,-0.2560541772,-14.67082368,-1000,0.0002064896545,0.3329175408,19.07477002,1000,-0.01312278234,-0.1590739565,-9.114266338,-1000,0.01509223099,1
6.2235,0,0.2428290205,13.91307802,986.6666667,-0.05,1,0.2719061685,0.2894032787,0.2808969141,0.2808969141,-0.008990745558,0.008506364658,-0.03200727779,0.03028286973,-33.48125449,33.49086492,0,0,0,1,-1.482047737,-84.91508034,0,-7.177515402e-05,-1.739375348,-99.65886642,-860.6814691,0.001402015343,0.2439458228,13.97706607,1000,0.0002064896545,-0.1670824592,-9.57311974,-1000,-0.01312278234,0.3409260435,19.53362342,1000,0.01509223099,1
6.226,0,0.2428290205,13.91307802,986.6666667,-0.05,1,0.2719061685,0.2894032787,0.2808969141,0.2808969141,-0.008990745558,0.008506364658,-0.03200727779,0.03028286973,-33.48125449,33.49086492,0,0,0,1,-1.482047737,-84.91508034,0,-7.177515402e-05,-1.309034613,-75.00215858,860.6814691,0.001402015343,-0.2560541772,-14.67082368,-1000,0.0002064896545,0.3329175408,19.07477002,1000,-0.01312278234,-0.1590739565,-9.114266338,-1000,0.01509223099,1
6.2285,0,0.2428290205,13.91307802,986.6666667,-0.05,1,0.2719061685,0.2894032787,0.2808969141,0.2808969141,-0.008990745558,0.008506364658,-0.03200727779,0.03028286973,-33.48125449,33.49086492,0,0,0,1,-1.482047737,-84.91508034,0,-7.177515402e-05,-1.739375348,-99.65886642,-860.6814691,0.001402015343,0.2439458228,13.97706607,1000,0.0002064896545,-0.1670824592,-9.57311974,-1000,-0.01312278234,0.3409260435,19.53362342,1000,0.01509223099,1
6.231,0,0.2428290205,13.91307802,986.6666667,-0.05,1,0.2719061685,0.2894032787,0.2808969141,0.2808969141,-0.008990745558,0.008506364658,-0.03200727779,0.03028286973,-33.48125449,33.49086492,0,0,0,1,-1.482047737,-84.91508034,0,-7.177515402e-05,-1.309034613,-75.00215858,860.6814691,0.001402015343,-0.2560541772,-14.67082368,-1000,0.0002064896545,0.3329175408,19.07477002,1000,-0.01312278234,-0.1590739565,-9.114266338,-1000,0.01509223099,1
6.2335,0,0.2428290205,13.91307802,986.6666667,-0.05,1,0.2719061685,0.2894032787,0.2808969141,0.2808969141,-0.008990745558,0.008506364658,-0.03200727779,0.03028286973,-33.48125449,33.49086492,0,0,0,1,-1.482047737,-84.91508034,0,-7.177515402e-05,-1.739375348,-99.65886642,-860.6814691,0.001402015343,0.2439458228,13.97706607,1000,0.0002064896545,-0.1670824592,-9.57311974,-1000,-0.01312278234,0.3409260435,19.53362342,1000,0.01509223099,1
6.236,0,0.2428290205,13.91307802,986.6666667,-0.05,1,0.2719061685,0.2894032787,0.2808969141,0.2808969141,-0.008990745558,0.008506364658,-0.03200727779,0.03028286973,-33.48125449,33.49086492,0,0,0,1,-1.482047737,-84.91508034,0,-7.177515402e-05,-1.309034613,-75.00215858,860.6814691,0.001402015343,-0.2560541772,-14.67082368,-1000,0.0002064896545,0.3329175408,19.07477002,1000,-0.01312278234,-0.1590739565,-9.114266338,-1000,0.01509223099,1
6.2385,0,0.2428290205,13.91307802,986.6666667,-0.05,1,0.2719061685,0.2894032787,0.2808969141,0.2808969141,-0.008990745558,0.008506364658,-0.03200727779,0.03028286973,-33.48125449,33.49086492,0,0,0,1,-1.482047737,-84.91508034,0,-7.177515402e-05,-1.739375348,-99.65886642,-860.6814691,0.001402015343,0.2439458228,13.97706607,1000,0.0002064896545,-0.1670824592,-9.57311974,-1000,-0.01312278234,0.3409260435,19.53362342,1000,0.01509223099,1
6.241,0,0.2428290205,13.91307802,986.6666667,-0.05,1,0.2719061685,0.2894032787,0.2808969141,0.2808969141,-0.008990745558,0.008506364658,-0.03200727779,0.03028286973,-33.48125449,33.49086492,0,0,0,1,-1.482047737,-84.91508034,0,-7.177515402e-05,-1.309034925,-75.00217642,860.6808461,0.001402015343,-0.2560541772,-14.67082368,-1000,0.0002064896545,0.3329175408,19.07477002,1000,-0.01312278234,-0.1590739565,-9.114266338,-1000,0.01509223099,1
6.2435,0,0.2428290205,13.91307802,986.6666667,-0.05,1,0.2719061685,0.2894032787,0.2808969141,0.2808969141,-0.008990745558,0.008506364658,-0.03200727779,0.03028286973,-33.48125449,33.49086492,0,0,0,1,-1.482047737,-84.91508034,0,-7.177515402e-05,-1.739375532,-99.65887696,-860.6812015,0.001402015343,0.2439458228,13.97706607,1000,0.0002064896545,-0.1670824592,-9.57311974,-1000,-0.01312278234,0.3409260435,19.53362342,1000,0.01509223099,1
6.246,0,0.2428290205,13.91307802,986.6666667,-0.05,1,0.2719061685,0.2894032787,0.2808969141,0.2808969141,-0.008990745558,0.008506364658,-0.03200727779,0.03028286973,-33.48125449,33.49086492,0,0,0,1,-1.482047737,-84.91508034,0,-7.177515402e-05,-1.309034931,-75.00217679,860.6812015,0.001402015343,-0.2560541772,-14.67082368,-1000,0.0002064896545,0.3329175408,19.07477002,1000,-0.01312278234,-0.1590739565,-9.114266338,-1000,0.01509223099,1
6.2485,0,0.2428290205,13.91307802,986.6666667,-0.05,1,0.2719061685,0.2894032787,0.2808969141,0.2808969141,-0.008990745558,0.008506364658,-0.03200727779,0.03028286973,-33.48125449,33.49086492,0,0,0,1,-1.482047737,-84.91508034,0,-7.177515402e-05,-1.739375532,-99.65887696,-860.6812015,0.001402015343,0.2439458228,13.97706607,1000,0.0002064896545,-0.1670824592,-9.57311974,-1000,-0.01312278234,0.3409260435,19.53362342,1000,0.01509223099,1
6.251,0,0.2428290205,13.91307802,986.6666667,-0.05,1,0.2719061685,0.2894032787,0.2808969141,0.2808969141,-0.008990745558,0.008506364658,-0.03200727779,0.03028286973,-33.48125449,33.49086492,0,0,0,1,-1.482047737,-84.91508034,0,-7.177515402e-05,-1.309034931,-75.00217679,860.6812015,0.001402015343,-0.2560541772,-14.67082368,-1000,0.0002064896545,0.3329175408,19.07477002,1000,-0.01312278234,-0.1590739565,-9.114266338,-1000,0.01509223099,1
6.2535,0,0.2428290205,13.91307802,986.6666667,-0.05,1,0.2719061685,0.2894032787,0.2808969141,0.2808969141,-0.008990745558,0.008506364658,-0.03200727779,0.03028286973,-33.48125449,33.49086492,0,0,0,1,-1.482047737,-84.91508034,0,-7.177515402e-05,-1.739375532,-99.65887696,-860.6812015,0.001402015343,0.2439458228,13.97706607,1000,0.0002064896545,-0.1670824592,-9.57311974,-1000,-0.01312278234,0.3409260435,19.53362342,1000,0.01509223099,1
6.256,0,0.2428290205,13.91307802,986.6666667,-0.05,1,0.2719061685,0.2894032787,0.2808969141,0.2808969141,-0.008990745558,0.008506364658,-0.03200727779,0.03028286973,-33.48125449,33.49086492,0,0,0,1,-1.482047737,-84.91508034,0,-7.177515402e-05,-1.309034931,-75.00217679,860.6812015,0.001402015343,-0.2560541772,-14.67082368,-1000,0.0002064896545,0.3329175408,19.07477002,1000,-0.01312278234,-0.1590739565,-9.114266338,-1000,0.01509223099,1
6.2585,0,0.2428290205,13.91307802,986.6666667,-0.05,1,0.2719061685,0.2894032787,0.2808969141,0.2808969141,-0.008990745558,0.008506364658,-0.03200727779,0.03028286973,-33.48125449,33.49086492,0,0,0,1,-1.482047737,-84.91508034,0,-7.177515402e-05,-1.739375532,-99.65887696,-860.6812015,0.001402015343,0.2439458228,13.97706607,1000,0.0002064896545,-0.1670824592,-9.57311974,-1000,-0.01312278234,0.3409260435,19.53362342,1000,0.01509223099,1
6.261,0,0.2428290205,13.91307802,986.6666667,-0.05,1,0.2719061685,0.2894032787,0.2808969141,0.2808969141,-0.008990745558,0.008506364658,-0.03200727779,0.03028286973,-33.48125449,33.49086492,0,0,0,1,-1.482047737,-84.91508034,0,-7.177515402e-05,-1.309034743,-75.00216599,860.6815784,0.001402015343,-0.2560541772,-14.67082368,-1000,0.0002064896545,0.3329175408,19.07477002,1000,-0.01312278234,-0.1590739565,-9.114266338,-1000,0.01509223099,1
6.2635,0,0.2428290205,13.91307802,986.6666667,-0.05,1,0.2719061685,0.2894032787,0.2808969141,0.2808969141,-0.008990745558,0.008506364658,-0.03200727779,0.03028286973,-33.48125449,33.49086492,0,0,0,1,-1.482047737,-84.91508034,-1.136868377e-13,-7.177515402e-05,-1.739375421,-99.65887059,-860.6813634,0.001402015343,0.2439458228,13.97706607,1000,0.0002064896545,-0.1670824592,-9.57311974,-1000,-0.01312278234,0.3409260435,19.53362342,1000,0.01509223099,1
6.266,0,0.2428290205,13.91307802,986.6666667,-0.05,1,0.2719061685,0.2894032787,0.2808969141,0.2808969141,-0.008990745558,0.008506364658,-0.03200727779,0.03028286973,-33.48125449,33.49086492,0,0,0,1,-1.482047737,-84.91508034,0,-7.177515402e-05,-1.309034739,-75.00216577,860.6813634,0.001402015343,-0.2560541772,-14.67082368,-1000,0.0002064896545,0.3329175408,19.07477002,1000,-0.01312278234,-0.1590739565,-9.114266338,-1000,0.01509223099,1
6.2685,0,0.2428290205,13.91307802,986.6666667,-0.05,1,0.2719061685,0.2894032787,0.2808969141,0.2808969141,-0.008990745558,0.008506364658,-0.03200727779,0.03028286973,-33.48125449,33.49086492,0,0,0,1,-1.482047737,-84.91508034,0,-7.177515402e-05,-1.739375421,-99.65887059,-860.6813634,0.001402015343,0.2439458228,13.97706607,1000,0.0002064896545,-0.1670824592,-9.57311974,-1000,-0.01312278234,0.3409260435,19.53362342,1000,0.01509223099,1
6.271,0,0.2428290205,13.91307802,986.6666667,-0.05,1,0.2719061685,0.2894032787,0.2808969141,0.2808969141,-0.008990745558,0.008506364658,-0.03200727779,0.03028286973,-33.48125449,33.49086492,0,0,0,1,-1.482047737,-84.91508034,0,-7.177515402e-05,-1.309034739,-75.00216577,860.6813634,0.001402015343,-0.2560541772,-14.67082368,-1000,0.0002064896545,0.3329175408,19.07477002,1000,-0.01312278234,-0.1590739565,-9.114266338,-1000,0.01509223099,1
6.2735,0,0.2428290205,13.91307802,986.6666667,-0.05,1,0.2719061685,0.2894032787,0.2808969141,0.2808969141,-0.008990745558,0.008506364658,-0.03200727779,0.03028286973,-33.48125449,33.49086492,0,0,0,1,-1.482047737,-84.91508034,0,-7.177515402e-05,-1.739375421,-99.65887059,-860.6813634,0.001402015343,0.2439458228,13.97706607,1000,0.0002064896545,-0.1670824592,-9.57311974,-1000,-0.01312278234,0.3409260435,19.53362342,1000,0.01509223099,1
6.276,0,0.2428290205,13.91307802,986.6666667,-0.05,1,0.2719061685,0.2894032787,0.2808969141,0.2808969141,-0.008990745558,0.008506364658,-0.03200727779,0.03028286973,-33.48125449,33.49086492,0,0,0,1,-1.482047737,-84.91508034,0,-7.177515402e-05,-1.309034739,-75.00216577,860.6813634,0.001402015343,-0.2560541772,-14.67082368,-1000,0.0002064896545,0.3329175408,19.07477002,1000,-0.01312278234,-0.1590739565,-9.114266338,-1000,0.01509223099,1
6.2785,0,0.2428290205,13.91307802,986.6666667,-0.05,1,0.2719061685,0.2894032787,0.2808969141,0.2808969141,-0.008990745558,0.008506364658,-0.03200727779,0.03028286973,-33.48125449,33.49086492,0,0,0,1,-1.482047737,-84.91508034,0,-7.177515402e-05,-1.739375421,-99.65887059,-860.6813634,0.001402015343,0.2439458228,13.97706607,1000,0.0002064896545,-0.1670824592,-9.57311974,-1000,-0.01312278234,0.3409260435,19.53362342,1000,0.01509223099,1
6.281,0,0.2428290205,13.91307802,986.6666667,-0.05,1,0.2719061685,0.2894032787,0.2808969141,0.2808969141,-0.008990745558,0.008506364658,-0.03200727779,0.03028286973,-33.48125449,33.49086492,0,0,0,1,-1.482047737,-84.91508034,0,-7.177515402e-05,-1.309034543,-75.00215456,860.6817549,0.001402015343,-0.2560541772,-14.67082368,-1000,0.0002064896545,0.3329175408,19.07477002,1000,-0.01312278234,-0.1590739565,-9.114266338,-1000,0.01509223099,1
6.2835,0,0.2428290205,13.91307802,986.6666667,-0.05,1,0.2719061685,0.2894032787,0.2808969141,0.2808969141,-0.008990745558,0.008506364658,-0.03200727779,0.03028286973,-33.48125449,33.49086492,0,0,0,1,-1.482047737,-84.91508034,0,-7.177515402e-05,-1.739375305,-99.65886396,-860.6815315,0.001402015343,0.2439458228,13.97706607,1000,0.0002064896545,-0.1670824592,-9.57311974,-1000,-0.01312278234,0.3409260435,19.53362342,1000,0.01509223099,1
6.286,0,0.2428290205,13.91307802,986.6666667,-0.05,1,0.2719061685,0.2894032787,0.2808969141,0.2808969141,-0.008990745558,0.008506364658,-0.03200727779,0.03028286973,-33.48125449,33.49086492,0,0,0,1,-1.482047737,-84.91508034,0,-7.177515402e-05,-1.309034539,-75.00215433,860.6815315,0.001402015343,-0.2560541772,-14.67082368,-1000,0.0002064896545,0.3329175408,19.07477002,1000,-0.01312278234,-0.1590739565,-9.114266338,-1000,0.01509223099,1
6.2885,0,0.2428290205,13.91307802,986.6666667,-0.05,1,0.2719061685,0.2894032787,0.2808969141,0.2808969141,-0.008990745558,0.008506364658,-0.03200727779,0.03028286973,-33.48125449,33.49086492,0,0,0,1,-1.482047737,-84.91508034,0,-7.177515402e-05,-1.739375305,-99.65886396,-860.6815315,0.001402015343,0.2439458228,13.97706607,1000,0.0002064896545,-0.1670824592,-9.57311974,-1000,-0.01312278234,0.3409260435,19.53362342,1000,0.01509223099,1
6.291,0,0.2428290205,13.91307802,986.6666667,-0.05,1,0.2719061685,0.2894032787,0.2808969141,0.2808969141,-0.008990745558,0.008506364658,-0.03200727779,0.03028286973,-33.48125449,33.49086492,0,0,0,1,-1.482047737,-84.91508034,0,-7.177515402e-05,-1.309034539,-75.00215433,860.6815315,0.001402015343,-0.2560541772,-14.67082368,-1000,0.0002064896545,0.3329175408,19.07477002,1000,-0.01312278234,-0.1590739565,-9.114266338,-1000,0.01509223099,1
6.2935,0,0.2428290205,13.91307802,986.6666667,-0.05,1,0.2719061685,0.2894032787,0.2808969141,0.2808969141,-0.008990745558,0.008506364658,-0.03200727779,0.03028286973,-33.48125449,33.49086492,0,0,0,1,-1.482047737,-84.91508034,0,-7.177515402e-05,-1.739375305,-99.65886396,-860.6815315,0.001402015343,0.2439458228,13.97706607,1000,0.0002064896545,-0.1670824592,-9.57311974,-1000,-0.01312278234,0.3409260435,19.53362342,1000,0.01509223099,1
6.296,0,0.2428290205,13.91307802,986.6666667,-0.05,1,0.2719061685,0.2894032787,0.2808969141,0.2808969141,-0.008990745558,0.008506364658,-0.03200727779,0.03028286973,-33.48125449,33.49086492,0,0,0,1,-1.482047737,-84.91508034,0,-7.177515402e-05,-1.309034539,-75.00215433,860.6815315,0.001402015343,-0.2560541772,-14.67082368,-1000,0.0002064896545,0.3329175408,19.07477002,1000,-0.01312278234,-0.1590739565,-9.114266338,-1000,0.01509223099,1
6.2985,0,0.2428290205,13.91307802,986.6666667,-0.05,1,0.2719061685,0.2894032787,0.2808969141,0.2808969141,-0.008990745558,0.008506364658,-0.03200727779,0.03028286973,-33.48125449,33.49086492,0,0,0,1,-1.482047737,-84.91508034,0,-7.177515402e-05,-1.739375305,-99.65886396,-860.6815315,0.001402015343,0.2439458228,13.97706607,1000,0.0002064896545,-0.1670824592,-9.57311974,-1000,-0.01312278234,0.3409260435,19.53362342,1000,0.01509223099,1
6.301,0,0.2428290205,13.91307802,986.6666667,-0.05,1,0.2719061685,0.2894032787,0.2808969141,0.2808969141,-0.008990745558,0.008506364658,-0.03200727779,0.03028286973,-33.48125449,33.49086492,0,0,0,1,-1.482047737,-84.91508034,0,-7.177515402e-05,-1.309034861,-75.00217276,860.6808881,0.001402015343,-0.2560541772,-14.67082368,-1000,0.0002064896545,0.3329175408,19.07477002,1000,-0.01312278234,-0.1590739565,-9.114266338,-1000,0.01509223099,1
6.3035,0,0.2428290205,13.91307802,986.6666667,-0.05,1,0.2719061685,0.2894032787,0.2808969141,0.2808969141,-0.008990745558,0.008506364658,-0.03200727779,0.03028286973,-33.48125449,33.49086492,0,0,0,1,-1.482047737,-84.91508034,0,-7.177515402e-05,-1.739375495,-99.65887485,-860.6812552,0.001402015343,0.2439458228,13.97706607,1000,0.0002064896545,-0.1670824592,-9.57311974,-1000,-0.01312278234,0.3409260435,19.53362342,1000,0.01509223099,1
6.306,0,0.2428290205,13.91307802,986.6666667,-0.05,1,0.2719061685,0.2894032787,0.2808969141,0.2808969141,-0.008990745558,0.008506364658,-0.03200727779,0.03028286973,-33.48125449,33.49086492,0,0,0,1,-1.482047737,-84.91508034,0,-7.177515402e-05,-1.309034867,-75.00217314,860.6812552,0.001402015343,-0.2560541772,-14.67082368,-1000,0.0002064896545,0.3329175408,19.07477002,1000,-0.01312278234,-0.1590739565,-9.114266338,-1000,0.01509223099,1
6.3085,0,0.2428290205,13.91307802,986.6666667,-0.05,1,0.2719061685,0.2894032787,0.2808969141,0.2808969141,-0.008990745558,0.008506364658,-0.03200727779,0.03028286973,-33.48125449,33.49086492,0,0,0,1,-1.482047737,-84.91508034,0,-7.177515402e-05,-1.739375495,-99.65887485,-860.6812552,0.001402015343,0.2439458228,13.97706607,1000,0.0002064896545,-0.1670824592,-9.57311974,-1000,-0.01312278234,0.3409260435,19.53362342,1000,0.01509223099,1
6.311,0,0.2428290205,13.91307802,986.6666667,-0.05,1,0.2719061685,0.2894032787,0.2808969141,0.2808969141,-0.008990745558,0.008506364658,-0.03200727779,0.03028286973,-33.48125449,33.49086492,0,0,0,1,-1.482047737,-84.91508034,0,-7.177515402e-05,-1.309034867,-75.00217314,860.6812552,0.001402015343,-0.2560541772,-14.67082368,-1000,0.0002064896545,0.3329175408,19.07477002,1000,-0.01312278234,-0.1590739565,-9.114266338,-1000,0.01509223099,1
6.3135,0,0.2428290205,13.91307802,986.6666667,-0.05,1,0.2719061685,0.2894032787,0.2808969141,0.2808969141,-0.008990745558,0.008506364658,-0.03200727779,0.03028286973,-33.48125449,33.49086492,0,0,0,1,-1.482047737,-84.91508034,0,-7.177515402e-05,-1.739375495,-99.65887485,-860.6812552,0.001402015343,0.2439458228,13.97706607,1000,0.0002064896545,-0.1670824592,-9.57311974,-1000,-0.01312278234,0.3409260435,19.53362342,1000,0.01509223099,1
6.316,0,0.2428290205,13.91307802,986.6666667,-0.05,1,0.2719061685,0.2894032787,0.2808969141,0.2808969141,-0.008990745558,0.008506364658,-0.03200727779,0.03028286973,-33.48125449,33.49086492,0,0,0,1,-1.482047737,-84.91508034,0,-7.177515402e-05,-1.309034867,-75.00217314,860.6812552,0.001402015343,-0.2560541772,-14.67082368,-1000,0.0002064896545,0.3329175408,19.07477002,1000,-0.01312278234,-0.1590739565,-9.114266338,-1000,0.01509223099,1
6.3185,0,0.2428290205,13.91307802,986.6666667,-0.05,1,0.2719061685,0.2894032787,0.2808969141,0.2808969141,-0.008990745558,0.008506364658,-0.03200727779,0.03028286973,-33.48125449,33.49086492,0,0,0,1,-1.482047737,-84.91508034,0,-7.177515402e-05,-1.739375495,-99.65887485,-860.6812552,0.001402015343,0.2439458228,13.97706607,1000,0.0002064896545,-0.1670824592,-9.57311974,-1000,-0.01312278234,0.3409260435,19.53362342,1000,0.01509223099,1
6.321,0,0.2428290205,13.91307802,986.6666667,-0.05,1,0.2719061685,0.2894032787,0.2808969141,0.2808969141,-0.008990745558,0.008506364658,-0.03200727779,0.03028286973,-33.48125449,33.49086492,0,0,0,1,-1.482047737,-84.91508034,0,-7.177515402e-05,-1.309034618,-75.00215887,860.6817532,0.001402015343,-0.2560541772,-14.67082368,-1000,0.0002064896545,0.3329175408,19.07477002,1000,-0.01312278234,-0.1590739565,-9.114266338,-1000,0.01509223099,1
6.3235,0,0.2428290205,13.91307802,986.6666667,-0.05,1,0.2719061685,0.2894032787,0.2808969141,0.2808969141,-0.008990745558,0.008506364658,-0.03200727779,0.03028286973,-33.48125449,33.49086492,0,0,0,1,-1.482047737,-84.91508034,0,-7.177515402e-05,-1.739375348,-99.65886642,-860.6814691,0.001402015343,0.2439458228,13.97706607,1000,0.0002064896545,-0.1670824592,-9.57311974,-1000,-0.01312278234,0.3409260435,19.53362342,1000,0.01509223099,1
6.326,0,0.2428290205,13.91307802,986.6666667,-0.05,1,0.2719061685,0.2894032787,0.2808969141,0.2808969141,-0.008990745558,0.008506364658,-0.03200727779,0.03028286973,-33.48125449,33.49086492,0,0,0,1,-1.482047737,-84.91508034,0,-7.177515402e-05,-1.309034613,-75.00215858,860.6814691,0.001402015343,-0.2560541772,-14.67082368,-1000,0.0002064896545,0.3329175408,19.07477002,1000,-0.01312278234,-0.1590739565,-9.114266338,-1000,0.01509223099,1
6.3285,0,0.2428290205,13.91307802,986.6666667,-0.05,1,0.2719061685,0.2894032787,0.2808969141,0.2808969141,-0.008990745558,0.008506364658,-0.03200727779,0.03028286973,-33.48125449,33.49086492,0,0,0,1,-1.482047737,-84.91508034,0,-7.177515402e-05,-1.739375348,-99.65886642,-860.6814691,0.001402015343,0.2439458228,13.97706607,1000,0.0002064896545,-0.1670824592,-9.57311974,-1000,-0.01312278234,0.3409260435,19.53362342,1000,0.01509223099,1
6.331,0,0.2428290205,13.91307802,986.6666667,-0.05,1,0.2719061685,0.2894032787,0.2808969141,0.2808969141,-0.008990745558,0.008506364658,-0.03200727779,0.03028286973,-33.48125449,33.49086492,0,0,0,1,-1.482047737,-84.91508034,0,-7.177515402e-05,-1.309034613,-75.00215858,860.6814691,0.001402015343,-0.2560541772,-14.67082368,-1000,0.0002064896545,0.3329175408,19.07477002,1000,-0.01312278234,-0.1590739565,-9.114266338,-1000,0.01509223099,1
6.3335,0,0.2428290205,13.91307802,986.6666667,-0.05,1,0.2719061685,0.2894032787,0.2808969141,0.2808969141,-0.008990745558,0.008506364658,-0.03200727779,0.03028286973,-33.48125449,33.49086492,0,0,0,1,-1.482047737,-84.91508034,0,-7.177515402e-05,-1.739375348,-99.65886642,-860.6814691,0.001402015343,0.2439458228,13.97706607,1000,0.0002064896545,-0.1670824592,-9.57311974,-1000,-0.01312278234,0.3409260435,19.53362342,1000,0.01509223099,1
6.336,0,0.2428290205,13.91307802,986.6666667,-0.05,1,0.2719061685,0.2894032787,0.2808969141,0.2808969141,-0.008990745558,0.008506364658,-0.03200727779,0.03028286973,-33.48125449,33.49086492,0,0,0,1,-1.482047737,-84.91508034,0,-7.177515402e-05,-1.309034613,-75.00215858,860.6814691,0.001402015343,-0.2560541772,-14.67082368,-1000,0.0002064896545,0.3329175408,19.07477002,1000,-0.01312278234,-0.1590739565,-9.114266338,-1000,0.01509223099,1
