time_s,root_q_rad,root_q_deg,j1_q_rad,j2_q_rad,j3_q_rad,j4_q_rad,j1_q_deg,j2_q_deg,j3_q_deg,j4_q_deg,tip_angle_rad,tip_angle_deg,j1_vel_rad_s,j2_vel_rad_s,j3_vel_rad_s,j4_vel_rad_s,j1_tau_nm,j2_tau_nm,j3_tau_nm,j4_tau_nm
11.362,-0.0006919319374,-0.03964477972,0.003681598664,-0.01260229195,0.02009799022,-0.01256829659,0.2109400653,-0.7220581409,1.151530016,-0.7201103505,-0.001390999663,-0.07969840998,-0.4939232929,0.5875991993,-1.539452526,1.37093946,-0.05,0.05,-0.05,0.05
11.372,0.002171910652,0.1244413139,-0.002817035688,0.007117957789,-0.02192077243,0.01785748,-0.1614042557,0.4078289401,-1.255967744,1.023158237,0.0002376296694,0.01361517714,-2.309129674,8.312798995,-14.58110789,9.324939785,0.05,-0.05,0.05,-0.05
11.382,0.002656213331,0.1521898133,-0.002177103303,0.006287882315,-0.01852259532,0.01282231508,-0.1247388308,0.3602691187,-1.061266537,0.7346645376,-0.001589501227,-0.09107171186,0.1534118757,0.132303792,0.1031624665,-0.4531350088,0.0477428608,-0.05,0.05,-0.05
11.392,0.0007369956561,0.04222674061,0.006114007447,-0.01381395244,0.01873835772,-0.01477656594,0.3503068226,-0.7914811733,1.073628812,-0.846634864,-0.003738153213,-0.2141804023,3.425669698,-9.902911827,16.88064594,-11.20217802,-0.05,0.05,-0.05,0.05
11.402,-4.204599837e-05,-0.002409058252,0.004854204658,-0.00513845457,0.008128141255,-0.009785826828,0.2781254398,-0.2944117601,0.4657081892,-0.5606865763,-0.001941935485,-0.1112647074,0.1272371648,1.621015718,-3.80933709,2.82361387,-0.05,0.05,-0.05,0.05
11.412,-0.004327361999,-0.247939579,0.0196359694,-0.03741254618,0.0569272246,-0.03900876587,1.125058173,-2.143580997,3.261689709,-2.235037648,0.0001418819501,0.008129236927,0.651260903,-4.746810642,9.663330029,-6.358050356,-0.05,0.05,-0.05,0.05
11.422,-0.001500749286,-0.08598660022,0.004929882007,-0.000452468522,-0.00503305722,0.006958673371,0.2824614325,-0.02592453667,-0.2883729368,0.3987026151,0.006403029636,0.3668665742,4.956476716,-11.59555025,15.62009974,-8.389177576,-0.05,0.02154985773,0.05,-0.05
11.432,0.004182497123,0.239639433,-0.0168199821,0.02645976402,-0.02029989692,0.01487696925,-0.9637139857,1.516032805,-1.163098418,0.85238755,0.004216854252,0.2416079515,-1.898126321,6.533213527,-10.1771672,6.580420514,0.05,-0.05,0.05,-0.05
11.442,-1.306758936e-05,-0.0007487177189,-0.008834121621,0.01991729238,-0.01675320645,0.01685408014,-0.5061578846,1.141176793,-0.9598880229,0.9656676597,0.01118404445,0.6407985449,-4.95456239,15.20843011,-25.14091091,16.45687193,0.05,-0.05,0.05,-0.05
11.452,-0.004584067212,-0.2626477043,0.00982517241,-0.02022677566,0.03351174383,-0.007700062572,0.5629409121,-1.158908878,1.920081486,-0.4411810874,0.01541007801,0.882932432,-2.17184592,4.886553363,-8.063666845,5.741437555,-0.05,0.05,-0.05,0.05
11.462,-0.002671259387,-0.1530518889,0.009260702442,-0.03249217321,0.05315321519,-0.01456132186,0.5305991653,-1.861664392,3.045454898,-0.8343022869,0.01536042256,0.8800873842,-0.01693306988,-3.802872023,7.505530627,-4.439680995,-0.05,0.05,-0.05,0.05
11.472,0.001162556909,0.06660960435,-0.002818872173,-0.01442379238,0.02988509366,0.003514643593,-0.1615094785,-0.8264224279,1.712289737,0.2013742444,0.0161570727,0.9257320752,5.683114948,-15.26804844,23.60907116,-14.44790556,0.05,0.05,-0.05,-0.05
11.482,0.0005011340798,0.02871286774,-0.0147031224,0.03964263199,-0.05215855769,0.04795105774,-0.8424268594,2.271355502,-2.988465221,2.747393231,0.02073200963,1.187856653,-0.4970753926,6.978087455,-12.87803328,7.756429671,0.05,-0.05,0.05,-0.05
11.492,-0.01043870465,-0.5980937198,0.02866658539,-0.05916332848,0.104424296,-0.05656030843,1.642474356,-3.389809024,5.983071442,-3.240666961,0.01736724452,0.9950698127,-1.106109497,0.1282290439,2.535119367,-2.495499624,-0.05,0.05,-0.05,0.05
11.502,0.001687896364,0.09670933792,-0.03293960836,0.09585129045,-0.1163447118,0.0743261399,-1.887300538,5.491874404,-6.666060955,4.258574124,0.0208931102,1.197087035,-1.351719884,5.227022933,-7.270878359,3.926116506,0.05,-0.05,0.05,-0.05
11.512,-0.01175781673,-0.6736732747,0.02532386589,-0.0424753998,0.08994764726,-0.05348947782,1.450950636,-2.433661142,5.153620565,-3.064721327,0.01930663553,1.106188733,3.900493062,-9.369516352,11.47649319,-5.84422788,-0.05,0.05,-0.05,0.05
11.522,-0.002117675378,-0.1213338615,-0.009493009344,0.04388252127,-0.06082381889,0.0523408578,-0.5439093703,2.514283263,-3.484948116,2.998910248,0.02590655084,1.484336025,-0.737537786,0.6636840945,-1.565692484,1.784135322,0.05,-0.05,0.05,-0.05
11.532,-0.0004529085794,-0.0259497501,0.00140823665,-0.01157480804,0.02854397289,0.002227659583,0.0806860166,-0.6631876492,1.635449177,0.1276354923,0.02060506109,1.180583037,-5.185306305,10.69225696,-15.76506077,10.33994238,-0.0257959,0.05,-0.05,-0.05
11.542,0.0002559601327,0.01466543533,0.0001026705596,-0.02418285561,0.07522398556,-0.03765058713,0.005882589745,-1.385575563,4.310016891,-2.157219739,0.01349321337,0.7731041784,3.739848521,-7.78967107,11.98161622,-8.034909956,-0.005998600833,0.05,-0.05,0.05
11.552,-0.005745242224,-0.3291781317,0.007840942568,0.01636946971,-0.0356736683,0.04139254636,0.4492529165,0.9379015274,-2.043950633,2.37161821,0.02992929034,1.71482202,5.681428101,-7.879272231,5.207689521,-1.503934263,-0.05,-0.05,0.05,-0.05
11.562,0.001044131578,0.0598243327,-0.007798600216,0.02973385894,-0.02187058481,0.01475032766,-0.4468268785,1.703624626,-1.253092205,0.8451315215,0.01481500158,0.8488370638,-7.412747706,15.20625366,-15.99453707,6.215513211,0.05,-0.05,0.05,-0.05
11.572,-0.003522002763,-0.2017958937,0.00876046871,0.007330031252,0.01866408348,-0.02663326587,0.5019378837,0.4199798544,1.069373212,-1.525973729,0.008121317567,0.4653172207,0.3898367251,4.102844148,-11.49409599,7.880736881,-0.05,-0.05,-0.05,0.05
11.582,0.002816625044,0.1613807275,0.01606163547,-0.02991038768,0.04842343358,-0.03323661867,0.9202639248,-1.713738978,2.774458374,-1.904317975,0.001338062701,0.07666534552,-1.484558281,-3.493711258,6.338514251,-3.347182435,-0.05,0.05,-0.05,0.05
11.592,0.01445806992,0.8283863862,-0.00431891591,-0.009998054256,0.01256248796,-0.004756419694,-0.2474556537,-0.5728463122,0.7197775405,-0.2725227741,-0.006510901897,-0.3730471995,5.428104675,-15.29826738,22.25797899,-13.36446648,0.05,0.05,-0.05,0.05
11.602,0.01247665104,0.7148594472,0.006734847822,-0.0158830716,-0.0005237895824,0.004019816903,0.3858783559,-0.9100329682,-0.03001093242,0.230318543,-0.005652196454,-0.3238470018,4.740861194,-10.42978845,15.32238713,-10.29720252,-0.05,0.05,-0.003799016318,-0.05
11.612,0.014801407,0.8480581519,-0.005293908267,0.01411862868,-0.02093861476,-0.002475785397,-0.3033186008,0.8089378358,-1.199694254,-0.1418520542,-0.01458967974,-0.8359270736,2.496767009,-4.010305385,5.769108326,-4.402628934,0.05,-0.05,0.05,0.05
11.622,0.01494754923,0.856431485,0.0003818310379,-0.002616066919,-0.003160623904,-0.009114874699,0.02187730696,-0.1498895934,-0.1810904103,-0.5222438511,-0.01450973448,-0.8313465478,-0.3124367439,-4.344197803,10.48266056,-7.090309119,-0.00808784609,0.05,0.05,0.05
11.632,0.01110701321,0.6363849798,0.01075239938,-0.01881093117,0.008209212292,-0.006931472615,0.6160671039,-1.077786965,0.4703532175,-0.3971441266,-0.006780792117,-0.3885107701,6.049249809,-13.27467431,17.14709444,-9.163013314,-0.05,0.05,-0.05,0.05
11.642,0.01275545864,0.7308339459,0.003978314132,-0.01780340638,0.02000632393,-0.0127706695,0.2279406093,-1.020060046,1.146277925,-0.7317054641,-0.00658943782,-0.3775469764,2.871931359,-11.94056152,23.21540355,-15.4899115,-0.05,0.05,-0.05,0.05
11.652,0.01200249001,0.6876920214,-0.0103020528,0.02503678549,-0.03185125828,0.01648238142,-0.5902641459,1.434502141,-1.824942672,0.944370892,-0.0006341441695,-0.03633378452,3.390206444,-5.934971545,8.789470988,-5.476059021,0.05,-0.05,0.05,-0.05
11.662,0.008247064679,0.4725219995,-0.009334812808,0.03660547721,-0.0479579507,0.02680729844,-0.5348453764,2.097339351,-2.747788169,1.535945061,0.006120012136,0.350650866,-1.039122079,4.860469427,-7.671749234,4.875087275,0.05,-0.05,0.05,-0.05
11.672,0.004169676178,0.2389048469,-0.001522601481,0.02314266209,-0.02427609623,0.01313109199,-0.08723863877,1.325976865,-1.390917857,0.7523561513,0.01047505637,0.6001765203,-5.647281719,15.41729769,-23.53818181,14.92166058,0.03914451431,-0.05,0.05,-0.05
11.682,0.002842780869,0.1628793459,0.002150995341,-0.00343614658,0.03743228926,-0.02718288868,0.1232429548,-0.1968766968,2.144712192,-1.557464797,0.008964249341,0.5136136537,-3.775363308,6.789214136,-7.313593926,4.209630259,-0.0435465342,0.05,-0.05,0.05
11.692,-0.001664320965,-0.09535856702,0.0103075837,-0.01450869074,0.04668346776,-0.02434574419,0.5905810428,-0.8312867457,2.674765676,-1.394908391,0.01813661653,1.039151582,6.734096681,-11.32272978,9.086463465,-2.006735921,-0.05,0.05,-0.05,0.05
11.702,0.001338630368,0.07669787044,0.008985638455,-0.01978074941,0.01864368592,0.0216756306,0.5148391597,-1.133353457,1.068204518,1.241922152,0.02952420556,1.691612372,1.66915129,-12.09756434,20.56071444,-11.19348957,-0.05,0.05,-0.05,-0.05
11.712,0.01008910978,0.5780634097,-0.03151828055,0.04246150096,-0.019086342,0.02925887831,-1.805864453,2.432864797,-1.093566843,1.67641024,0.02111575672,1.209843741,-2.640984321,10.39363917,-13.48537924,6.421126049,0.05,-0.05,0.05,-0.05
11.722,-0.007243464967,-0.4150199716,0.01328835025,-0.006859548499,0.02824191971,-0.001160056607,0.761366386,-0.3930231783,1.618142805,-0.0664663476,0.03351066485,1.920019665,2.325338519,3.444823411,-13.29003074,10.1647299,-0.05,0.05,-0.05,0.01535651546
11.732,-0.004041569393,-0.2315648688,0.01097857851,-0.01960513847,0.05751914064,-0.02164432343,0.6290262135,-1.123291691,3.295604,-1.240128383,0.02724825725,1.561210139,2.036667356,-16.03917848,32.42182312,-21.87128399,-0.05,0.05,-0.05,0.05
11.742,0.005027936358,0.288079533,-0.02271668859,0.04647226102,-0.02976531551,0.03091415431,-1.301570381,2.662664421,-1.705426955,1.771250569,0.02490441122,1.426917654,-0.3785550885,8.984679033,-21.04003584,15.03930156,0.05,-0.05,0.05,-0.05
11.752,-0.006546071663,-0.3750622787,0.02829280782,-0.04550646722,0.05782729987,-0.006634311073,1.621058479,-2.607328512,3.313260223,-0.3801180245,0.0339793294,1.946872165,0.3371279539,0.1408653695,-4.27620169,4.339002414,-0.05,0.05,-0.05,0.05
11.762,0.0007923798053,0.04540001861,0.005541836278,-0.000616947437,-0.006590253986,0.03226884549,0.3175238295,-0.03534848432,-0.3775937393,1.848868656,0.03060348035,1.753450262,3.886727413,-12.19687586,20.76095332,-13.71472765,-0.05,0.02576971947,0.05,-0.05
11.772,0.006415665779,0.3675905719,-0.01835222473,0.03280645818,-0.01183658193,0.0169508562,-1.051505022,1.879671595,-0.6781861883,0.9712125195,0.01956850773,1.121192904,-2.783619245,13.72281338,-24.695318,15.76915038,0.05,-0.05,0.05,-0.05
11.782,-0.004111268675,-0.2355583435,0.0157310461,-0.01598704952,0.03733211525,-0.01132128218,0.9013225487,-0.9159904644,2.138972644,-0.6486616873,0.02575482965,1.475643041,-1.140458688,4.491499613,-8.51568301,5.545291089,-0.05,0.05,-0.05,0.05
11.792,-0.0003082976526,-0.01766415433,0.006458831718,-0.00724995673,0.03597122397,-0.01487576953,0.370063798,-0.4153919223,2.060999317,-0.8523188111,0.02030432942,1.163352382,-0.3542956244,-1.947622567,5.378524631,-4.083234715,-0.05,0.05,-0.05,0.05
11.802,-0.001503321983,-0.08613400486,0.01412476678,-0.01362340495,0.02394173234,-0.0008840251453,0.8092895231,-0.7805636061,1.371760217,-0.05065090981,0.02355906902,1.349835224,2.490343868,-6.694139522,9.823062936,-6.248450752,-0.05,0.05,-0.05,0.02569700395
11.812,0.003041594705,0.1742705396,0.00149953195,-0.003017005781,0.04475148635,-0.03421277196,0.08591685197,-0.172861698,2.564071295,-1.960247439,0.009021240565,0.5168790103,0.3213028356,-1.411965464,4.829377634,-4.908380592,-0.03331100573,0.05,-0.05,0.05
11.822,-0.002459472027,-0.140917367,0.0204281159,-0.01352087827,0.02770952867,-0.02056853104,1.170444825,-0.7746892602,1.587639045,-1.178490019,0.01404823526,0.80490459,5.177768288,-12.97309654,15.93334691,-8.337628656,-0.05,0.05,-0.05,0.05
11.832,0.00789167508,0.4521596754,0.001722938909,-0.003287427205,0.01777408744,-0.01127730018,0.09871712784,-0.1883557043,1.018380195,-0.6461417048,0.004932298966,0.282599914,-3.130743872,-0.9765352785,8.778132503,-7.430653903,-0.03477391212,0.05,-0.05,0.05
11.842,0.007717025924,0.4421530158,0.008064490021,-0.02022143332,0.03563791231,-0.01953579451,0.4620612421,-1.158602785,2.041901966,-1.119318575,0.003945174505,0.2260418486,6.436530694,-11.41499573,10.3987957,-4.174019615,-0.05,0.05,-0.05,0.05
11.852,0.01073363153,0.6149917856,0.005389318199,-0.01291939149,-0.0006035065015,0.01502782972,0.3087851872,-0.7402266063,-0.03457837544,0.8610312181,0.006894249925,0.3950114236,1.205817015,-9.67150551,18.24001565,-11.61997602,-0.05,0.05,-0.004962872617,-0.05
11.862,0.01748110919,1.001593778,-0.02218946684,0.0319835019,-0.03574234574,0.0251273242,-1.271362799,1.832519673,-2.047885561,1.439689627,-0.0008209864814,-0.04703906042,1.382554022,0.1359594793,-2.01087588,1.29022028,0.05,-0.05,0.05,-0.05
11.872,0.01070469435,0.6133338074,0.005369490987,-0.02748989085,0.04749337528,-0.02666742679,0.3076491717,-1.575054725,2.721169958,-1.527931005,-0.001294451367,-0.07416660011,-3.662785542,10.15681824,-16.22526047,10.22516383,-0.05,0.05,-0.05,0.05
11.882,0.007325347315,0.4197114846,0.01351732149,-0.03631094044,0.05568088632,-0.03206005252,0.7744854715,-2.080463637,3.190279786,-1.836905701,0.000827214844,0.04739591931,6.358628065,-19.20924371,31.89279164,-20.60663071,-0.05,0.05,-0.05,0.05
11.892,0.01518240505,0.8698877322,-0.02314316464,0.04486908734,-0.05057463505,0.02805430399,-1.326005658,2.570809335,-2.897713139,1.607393216,-0.0007944083596,-0.04551624622,-3.735392703,10.86881894,-15.94837686,9.407421179,0.05,-0.05,0.05,-0.05
11.902,0.007220525663,0.4137056464,0.00585834596,-0.02698174744,0.07123163269,-0.05468824201,0.3356584984,-1.545940252,4.081271921,-3.133405456,-0.004580010798,-0.2624152889,-0.9232700499,1.860876544,-1.482708172,0.2902909491,-0.05,0.05,-0.05,0.05
11.912,0.002386756484,0.1367510733,0.003075691829,0.02244943691,-0.02147130388,0.001821073546,0.1762241609,1.286257988,-1.230215093,0.1043398284,0.005874898411,0.336606884,6.337878925,-12.09038985,16.60852037,-10.48399037,-0.05,-0.05,0.05,-0.02957962764
11.922,0.007068470137,0.4049935065,-0.009771385371,0.04048408713,-0.04317948404,0.01480635342,-0.5598591418,2.31956733,-2.474002197,0.8483415608,0.002339571141,0.1340475522,-5.491522151,16.15750259,-28.28205927,19.04202512,0.05,-0.05,0.05,-0.05
11.932,-0.0002194761775,-0.01257505868,0.03222332089,-0.06633198481,0.09883127187,-0.06278760496,1.846260289,-3.800542776,5.662614762,-3.59746477,0.001935002992,0.1108675048,3.490617802,-12.11698321,18.57070525,-10.85184414,-0.05,0.05,-0.05,0.05
11.942,0.01413695281,0.8099877313,-0.02188408911,0.05299148401,-0.08912674555,0.06354587254,-1.253865944,3.036188384,-5.106586362,3.640910302,0.005526521893,0.3166463799,-4.898577339,13.27053671,-21.86309216,14.60828267,0.05,-0.05,0.05,-0.05
11.952,0.00381219963,0.2184229494,0.0284692674,-0.07821144701,0.09890067098,-0.04384204253,1.631168868,-4.481185823,5.666591038,-2.511964002,0.005316448835,0.3046100802,4.911074252,-15.36428437,23.54656497,-13.86323155,-0.05,0.05,-0.05,0.05
11.962,0.01468441196,0.8413548301,-0.01738612983,0.02440133779,-0.06115591037,0.06521620082,-0.9961518614,1.39809367,-3.503975557,3.736613063,0.0110754984,0.6345793145,-8.500030941,21.42139328,-31.1826749,19.15166203,0.05,-0.05,0.05,-0.05
11.972,0.006232926805,0.3571204,0.0093394256,-0.04936657126,0.07370596721,-0.02535816769,0.5351096699,-2.828496182,4.223040846,-1.452915985,0.008320653856,0.4767383488,3.601669648,-13.35174194,26.66509759,-18.82213862,-0.05,0.05,-0.05,0.05
11.982,0.009213905292,0.5279178861,-0.0276556918,0.05014611671,-0.04717639743,0.035081732,-1.58455442,2.873160846,-2.703008465,2.010035182,0.01039575948,0.5956331428,-1.734778306,9.742407773,-15.09578468,8.561425983,0.05,-0.05,0.05,-0.05
11.992,-0.004241853621,-0.2430403098,0.01348214469,-0.03808845976,0.0995217173,-0.06510611969,0.7724699896,-2.182307992,5.702174371,-3.730305879,0.009809282546,0.5620304899,-0.3852283544,0.00870320333,2.083895184,-2.086472207,-0.05,0.05,-0.05,0.05
12.002,-0.005000034169,-0.2864808553,-0.00883257273,0.06154724257,-0.07995313252,0.05357586394,-0.5060691396,3.52639724,-4.580977052,3.069670888,0.02633740126,1.509021935,4.277535597,-3.552006891,-0.4237900443,1.864213241,0.05,-0.05,0.05,-0.05
12.012,-0.009984902134,-0.5720927511,0.01647765114,-0.01356233546,0.04316590726,-0.02468077068,0.9440998668,-0.7770645824,2.473224305,-1.414103995,0.02140045227,1.226155594,-4.786924738,8.767355867,-9.979754965,5.24165615,-0.05,0.05,-0.05,0.05
12.022,-0.007697940557,-0.4410595049,0.007828039355,-0.01192787877,0.06502274132,-0.04556571017,0.4485136169,-0.6834171121,3.72552865,-2.610722883,0.01535719173,0.8799022714,5.210263999,-11.90917905,15.80698261,-8.931199011,-0.05,0.05,-0.05,0.05
12.032,-0.006352955111,-0.3639975153,0.003596744837,0.01877304381,-0.02570816699,0.02947742356,0.2060782991,1.075616179,-1.472969468,1.688931961,0.02613904522,1.497656972,4.167088864,-8.248691055,6.883923751,-1.884236423,-0.05,-0.05,0.05,-0.05
12.042,0.00138650619,0.07944095296,-0.008455938132,0.01351666065,-0.009212564198,0.02160953137,-0.4844895668,0.7744476082,-0.527841047,1.238134945,0.01745768968,1.000251939,-1.679372045,3.005721966,-4.168797438,2.544531509,0.05,-0.05,0.05,-0.05
12.052,-0.003818520511,-0.2187851093,0.004674118265,-0.001319451276,0.01517693015,-0.003068356547,0.2678072495,-0.07559898939,0.8695740433,-0.1758038802,0.01546324059,0.8859784232,3.435852579,-6.04431903,9.021236639,-6.799852785,-0.05,0.0350722471,-0.05,0.05
12.062,-0.0009743065571,-0.05582365368,0.001035129293,0.007320030521,-0.0006980913376,0.001146510543,0.05930853976,0.4194068548,-0.03999768736,0.06569021527,0.00880357902,0.5044079224,-0.8878871179,2.601061588,-7.747952144,6.081159295,-0.02188495734,-0.05,0.02310596157,-0.03130439124
12.072,0.006532460708,0.3742824284,-0.007999982995,0.01311605356,-0.02408485607,0.02089326638,-0.4583652618,0.7514945127,-1.379960603,1.197095984,0.001924480874,0.1102646319,-3.290368179,9.789194526,-17.15951316,10.87933261,0.05,-0.05,0.05,-0.05
12.082,0.007468994437,0.4279418585,-0.009328231267,0.02246951265,-0.03785221971,0.02019898398,-0.5344682819,1.287408243,-2.168772435,1.157316532,-0.004511954353,-0.2585159418,-5.599602018,14.53228613,-19.96450536,10.41252733,0.05,-0.05,0.05,-0.05
12.092,0.002864462193,0.1641215942,0.008892317629,-0.01216081301,0.018577965,-0.02691524197,0.5094922702,-0.6967632611,1.064438986,-1.54212977,-0.01160577236,-0.6649617742,-1.865592359,6.191723794,-10.29974536,5.876519699,-0.05,0.05,-0.05,0.05
12.102,0.002312202201,0.1324794275,0.01037047199,-0.008004348815,0.01242933949,-0.03079564652,0.5941842767,-0.4586154049,0.7121486951,-1.764460573,-0.01600018385,-0.9167430062,-0.1319119465,-1.671251815,4.626958877,-4.042993817,-0.05,0.05,-0.05,0.05
12.112,0.005197136102,0.2977739642,0.009182246178,-0.01232324334,-0.004475206094,-0.005898790442,0.5261039525,-0.7060698333,-0.2564104216,-0.3379757965,-0.0135149937,-0.774352099,0.9800793112,-4.941266447,3.869913882,0.6025610827,-0.05,0.05,0.05,0.05
12.122,0.01455945818,0.8341955056,-0.01908445527,0.006906665555,-0.01358204536,0.01062863313,-1.093458741,0.3957227868,-0.7781938761,0.6089758203,-0.01513120194,-0.8669540103,-3.415255912,8.241732047,-10.97955567,6.973066478,0.05,-0.05,0.05,-0.05
12.132,0.004516456891,0.2587739182,-0.003546707142,0.0009401006945,-0.01981252219,0.02136830556,-0.2032113504,0.05386380211,-1.135173903,1.224313724,-0.001050823074,-0.06020772714,-0.6176172755,11.42423178,-24.47963999,17.14474219,0.05,-0.03210644705,0.05,-0.05
12.142,0.002702115574,0.1548198182,-0.007667395919,0.0004363515345,0.01228299114,-0.009163885636,-0.439309426,0.02500110131,0.7037635523,-0.5250519709,-0.004111938877,-0.2355967432,-6.46490466,9.704468879,-5.248277688,0.09632118218,0.05,-0.01930420264,-0.05,0.05
12.152,-0.005071541327,-0.2905779137,0.003798725815,-0.005033396236,0.0222132253,-0.01930822425,0.2176509567,-0.2883923609,1.272724059,-1.106279759,0.001670330631,0.09570289552,0.8909344385,2.455355626,-7.484384374,5.708015868,-0.05,0.05,-0.05,0.05
12.162,-0.00838035916,-0.4801592107,0.01540414875,-0.02507934905,0.03636203039,-0.02071882823,0.8825927103,-1.436940853,2.083390876,-1.187101414,0.005968001867,0.3419413191,0.0724772526,-3.457158563,6.278950557,-3.620168517,-0.05,0.05,-0.05,0.05
12.172,-0.003589931388,-0.2056879173,-0.001567562372,0.004538778332,-0.006163596721,0.008628501494,-0.08981470805,0.2600528426,-0.3531480787,0.4943767191,0.005436120733,0.311466775,4.679070132,-13.46843075,21.0207386,-12.94379192,0.02980730206,-0.05,0.05,-0.05
12.182,0.001961262552,0.1123720667,-0.009316094554,-0.0125900568,0.03737392719,-0.01888944102,-0.5337728995,-0.7213571186,2.141368292,-1.082285248,-0.003421665186,-0.196046974,-8.060872901,17.83797767,-25.84370273,16.14383208,0.05,0.05,-0.05,0.05
12.192,-0.003119646726,-0.178742591,-0.006369437221,0.01967195844,-0.0420518367,0.03803344743,-0.3649418707,1.127120193,-2.409392764,2.179156018,0.009284131947,0.531941577,7.638470693,-16.50635532,22.49298354,-13.30016795,0.05,-0.05,0.05,-0.05
12.202,-0.005987079906,-0.3430344102,0.01356553525,-0.03227184286,0.02272579812,0.004527986812,0.7772479166,-1.849040393,1.302092318,0.259434534,0.008547477319,0.4897343759,-5.832526036,14.87702456,-24.45090494,16.12983524,-0.05,0.05,-0.05,-0.05
12.212,-0.00408371688,-0.2339797419,0.005964375805,-0.02636831524,0.0367030384,-0.01545372091,0.3417335611,-1.510793176,2.102929196,-0.8854329861,0.0008453780545,0.04843659462,6.925939539,-20.36092628,33.98537918,-22.40056808,-0.05,0.05,-0.05,0.05
12.222,0.00146097653,0.08370778916,-0.0197340657,0.03378724904,-0.04219113095,0.02541627203,-1.130678677,1.935866771,-2.417373736,1.456245118,-0.002721675581,-0.155940524,-1.260485559,6.920896821,-11.9852967,7.117843182,0.05,-0.05,0.05,-0.05
12.232,-0.004383693877,-0.2511671579,-0.004310623238,0.02356159757,-0.04450861751,0.02622777242,-0.2469805186,1.349980099,-2.550155935,1.502740666,0.0009701292395,0.05558431101,-4.470322321,13.82299387,-23.11113578,14.60322376,0.05,-0.05,0.05,-0.05
12.242,-0.0034377145,-0.196966532,0.00387440888,-0.01414102023,0.01889447664,-0.0154679384,0.2219872769,-0.810220777,1.082573768,-0.8862475879,-0.006840073105,-0.3919073205,-3.762925136,6.08116567,-7.425097378,4.225823481,-0.05,0.05,-0.05,0.05
12.252,-0.003181907439,-0.1823098671,0.005169202596,-0.02469021721,0.04248339757,-0.03411508143,0.2961734922,-1.414645241,2.43411938,-1.954650184,-0.01115269847,-0.6390025527,1.727685177,-5.057620199,8.368182375,-5.600092518,-0.05,0.05,-0.05,0.05
12.262,-0.00375650937,-0.2152321326,0.006530993171,-0.02115807235,0.03043386277,-0.02701725762,0.3741983447,-1.212268248,1.743731891,-1.547974835,-0.01121047403,-0.642312848,6.352441735,-15.99807732,23.20440645,-14.14845257,-0.05,0.05,-0.05,0.05
12.272,-0.001590067258,-0.09110414302,-0.003004394384,0.01288105612,-0.03752467833,0.01931566894,-0.1721391182,0.7380301516,-2.150005696,1.106706309,-0.008332347654,-0.477408354,3.680617265,-5.892721067,6.445539717,-3.638240865,0.05,-0.05,0.05,-0.05
12.282,0.0001385180611,0.00793650029,-0.006258233159,0.008159279126,-0.01834156854,0.002577989847,-0.3585703472,0.4674922578,-1.050894467,0.1477079379,-0.01386253273,-0.7942646187,-4.763769029,4.713103888,0.932200752,-3.116807028,0.05,-0.05,0.05,-0.05
12.292,-0.005432392172,-0.3112531441,0.002530000485,0.003614374729,-0.01006066562,-0.006786281516,0.1449583499,0.2070884175,-0.5764336791,-0.3888252894,-0.01070257192,-0.613212201,4.798422342,-5.768165671,1.48298955,1.663126043,-0.05,-0.05,0.05,0.05
12.302,0.0007953234012,0.04556867424,-0.007244694251,-0.01099257071,0.01658418401,-0.01129502166,-0.4150904044,-0.6298279075,0.9502037507,-0.6471570707,-0.01294810261,-0.741871632,-4.914015245,-0.353059703,12.46158995,-10.42118064,0.05,0.05,-0.05,0.05
12.312,-0.002959930567,-0.1695915291,-0.004783307687,-0.003792388401,-0.006634674554,0.01234524974,-0.2740633426,-0.2172878497,-0.3801388504,0.7073307071,-0.002865120903,-0.1641593356,3.40102924,-1.572181706,-5.06580711,5.838420092,0.05,0.05,0.05,-0.05
12.322,-0.005800618738,-0.3323509723,-0.006958969319,0.005286528376,0.004731438598,-0.008670838971,-0.3987195717,0.3028957642,0.2710914627,-0.4968024779,-0.005611841316,-0.3215348227,-1.096024296,4.436990106,-4.089431773,0.5730937478,0.05,-0.05,-0.05,0.05
12.332,-0.009858885872,-0.5648725512,0.003173870926,0.006360997746,-0.01949610858,0.00979770806,0.1818494088,0.3644583244,-1.117044738,0.5613673207,-0.0001635318441,-0.009369684481,-4.12962427,11.13434412,-18.57021909,12.09063225,-0.05,-0.05,0.05,-0.05
12.342,-0.005410562156,-0.3100023763,-0.003524703193,-0.001824748127,0.003103967564,-0.00404634125,-0.201950617,-0.1045503663,0.1778442412,-0.2318382761,-0.006291825006,-0.3604950183,1.255920915,-4.334115061,6.571350989,-3.811521827,0.05,0.04447857385,-0.05,0.05
12.352,-0.004348735066,-0.2491641655,-0.005076442072,-0.005804901375,0.01683827545,-0.01607057565,-0.2908587057,-0.3325963493,0.9647621173,-0.9207761588,-0.01011364365,-0.5794690965,-1.634307294,-1.351599132,9.794522016,-9.027194116,0.05,0.05,-0.05,0.05
12.362,-0.01045464224,-0.5990068768,0.0100864907,-0.01042919025,-0.001522869804,-0.000954964732,0.5779133471,-0.5975485853,-0.0872540125,-0.05471544873,-0.002820534091,-0.1616046994,1.420810126,0.1355403626,-5.686462412,5.41664251,-0.05,0.05,0.03918959809,0.01559258159
